date,metric_0,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6,metric_7,metric_8,metric_9,metric_10,metric_11,metric_12,metric_13,metric_14,metric_15,metric_16,metric_17,metric_18,metric_19,metric_20,metric_21,metric_22,metric_23,metric_24,metric_25,metric_26,metric_27,metric_28,metric_29,metric_30,metric_31,metric_32,metric_33,metric_34,metric_35,metric_36,metric_37,metric_38,metric_39,metric_40,metric_41,metric_42,metric_43,metric_44,metric_45,metric_46,metric_47,metric_48,metric_49,metric_50,metric_51
2022-02-25 05:03:58 UTC,7.3,42.0,40.0,1.0,0.0,0.0,28.2,30.0,0.0,17.2,1.0,1.0,16.0,24.0,8.0,0.0,8.0,0.0,0.0,8.0,1.0,42.0,40.0,35.0,58.0,589.9,617.1,760.0,28.71,80.0,0.0,65.0,79.1,78.0,4.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 05:04:58 UTC,7.3,42.5,40.0,1.0,0.0,0.0,28.9,30.0,0.0,17.2,1.0,1.0,16.0,24.0,8.0,0.0,8.0,0.0,0.0,8.0,1.0,42.5,40.0,35.0,54.0,587.9,636.7,740.0,25.69,80.0,0.0,61.0,74.8,73.0,4.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 05:05:58 UTC,7.3,42.8,40.0,1.0,0.0,0.0,29.7,30.0,0.0,17.2,1.0,0.0,16.0,24.0,8.0,0.0,8.0,0.0,0.0,8.0,1.0,42.8,40.0,35.0,54.0,589.4,652.5,740.0,27.11,80.0,0.0,61.0,73.8,73.0,4.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 05:06:58 UTC,7.3,43.1,40.0,1.0,0.0,0.0,30.3,30.0,0.0,17.2,1.0,0.0,16.0,24.0,8.0,0.0,8.0,0.0,0.0,8.0,1.0,43.1,40.0,35.0,50.0,585.8,664.3,720.0,25.33,80.0,0.0,59.0,70.5,70.0,4.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 05:07:58 UTC,7.3,43.4,40.0,1.0,0.0,0.0,30.8,30.0,0.0,17.2,1.0,0.0,16.0,23.9,8.0,0.0,8.0,0.0,0.0,8.0,1.0,43.4,40.0,35.0,50.0,592.7,672.9,720.0,26.65,80.0,0.0,58.0,71.1,70.0,4.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 05:08:58 UTC,7.3,43.7,40.0,1.0,0.0,0.0,31.3,30.0,0.0,17.2,1.0,-1.0,16.0,24.0,8.0,0.0,8.0,0.0,0.0,8.0,1.0,43.7,40.0,35.0,50.0,603.6,680.1,720.0,27.71,80.0,0.0,59.0,69.0,70.0,4.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,180.0,0.0,0.0
2022-02-25 05:09:58 UTC,7.3,44.2,40.0,1.0,0.0,0.0,31.7,30.0,0.0,17.2,1.0,-1.0,16.0,23.9,8.0,0.0,8.0,0.0,0.0,8.0,1.0,44.2,40.0,35.0,42.0,614.9,683.8,690.0,18.2,80.0,0.0,54.0,67.1,65.0,4.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 05:10:58 UTC,7.3,44.7,40.0,1.0,0.0,0.0,31.8,30.0,0.0,17.2,1.0,-1.0,16.0,23.9,8.0,0.0,8.0,0.0,0.0,8.0,1.0,44.7,40.0,35.0,42.0,617.5,684.8,690.0,18.2,80.0,0.0,53.0,65.6,65.0,4.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 05:11:58 UTC,7.3,45.1,40.0,1.0,0.0,0.0,31.6,30.0,0.0,17.2,1.0,-1.0,16.0,23.9,8.0,0.0,8.0,0.0,0.0,8.0,1.0,45.1,40.0,35.0,38.0,607.4,685.1,680.0,15.6,80.0,0.0,52.0,64.3,64.0,4.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 05:12:58 UTC,7.3,45.8,40.0,1.0,0.0,0.0,31.1,30.0,0.0,17.2,1.0,-1.0,16.0,23.9,8.0,0.0,8.0,0.0,0.0,8.0,1.0,45.8,40.0,35.0,38.0,602.0,684.3,680.0,15.6,80.0,0.0,52.0,63.3,64.0,4.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,180.0,0.0,0.0
2022-02-25 05:13:58 UTC,7.3,46.3,40.0,1.0,0.0,0.0,30.6,30.0,0.0,17.2,1.0,-1.0,16.0,23.9,8.0,0.0,8.0,0.0,0.0,8.0,1.0,46.3,40.0,35.0,30.0,584.0,678.2,630.0,10.39,80.0,0.0,51.0,63.7,63.0,4.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 05:14:58 UTC,7.3,46.9,40.0,1.0,0.0,0.0,30.2,30.0,0.0,17.2,1.0,0.0,16.0,23.8,8.0,0.0,8.0,0.0,0.0,8.0,1.0,46.9,40.0,35.0,34.0,570.1,670.8,660.0,11.41,80.0,0.0,51.0,63.5,64.0,4.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 05:15:58 UTC,7.3,47.6,40.0,1.0,0.0,0.0,29.9,30.0,0.0,17.2,1.0,0.0,16.0,23.8,8.0,0.0,8.0,0.0,0.0,8.0,1.0,47.6,40.0,35.0,30.0,557.3,664.6,630.0,10.4,80.0,0.0,50.0,64.1,63.0,4.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 05:16:58 UTC,7.3,48.2,40.0,1.0,0.0,0.0,29.5,30.0,0.0,17.2,1.0,0.0,16.0,23.9,8.0,0.0,8.0,0.0,0.0,8.0,1.0,48.2,8.0,35.0,0.0,553.2,8.0,8.0,40.0,80.0,0.0,99.0,96.1,110.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 05:17:58 UTC,7.3,49.2,40.0,1.0,0.0,0.0,29.3,30.0,0.0,17.2,1.0,0.0,16.0,23.9,8.0,0.0,8.0,0.0,0.0,8.0,1.0,49.2,8.0,35.0,0.0,576.6,8.0,8.0,40.0,80.0,0.0,100.0,95.4,110.0,5.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 05:18:58 UTC,7.3,50.3,40.0,1.0,0.0,0.0,29.0,30.0,0.0,17.2,1.0,0.0,16.0,23.9,8.0,0.0,8.0,0.0,0.0,8.0,1.0,50.3,8.0,35.0,0.0,613.3,8.0,8.0,0.0,0.0,0.0,100.0,100.7,110.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 05:19:58 UTC,7.3,51.0,40.0,1.0,0.0,0.0,28.9,30.0,0.0,17.2,1.0,1.0,16.0,24.0,8.0,0.0,8.0,0.0,0.0,8.0,1.0,51.0,8.0,35.0,0.0,553.4,8.0,8.0,0.0,0.0,0.0,100.0,105.7,110.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 05:20:58 UTC,7.3,51.1,40.0,1.0,0.0,0.0,28.7,30.0,0.0,17.2,1.0,1.0,16.0,24.0,8.0,0.0,8.0,0.0,0.0,8.0,1.0,51.1,8.0,35.0,0.0,467.4,8.0,8.0,0.0,0.0,0.0,100.0,107.3,110.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 05:21:58 UTC,7.3,51.3,40.0,1.0,0.0,0.0,28.5,30.0,0.0,17.2,1.0,1.0,16.0,24.0,8.0,0.0,8.0,0.0,0.0,8.0,1.0,51.3,8.0,35.0,0.0,395.2,8.0,8.0,0.0,0.0,0.0,100.0,107.7,110.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 05:22:58 UTC,7.3,51.4,40.0,1.0,0.0,0.0,28.7,30.0,0.0,17.2,1.0,1.0,16.0,24.1,8.0,0.0,8.0,0.0,0.0,8.0,1.0,51.4,8.0,35.0,0.0,340.5,8.0,8.0,0.0,0.0,0.0,100.0,109.6,110.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 05:23:58 UTC,7.3,51.5,40.0,1.0,0.0,0.0,29.1,30.0,0.0,17.2,1.0,1.0,16.0,24.1,8.0,0.0,8.0,0.0,0.0,8.0,1.0,51.5,8.0,35.0,0.0,297.7,8.0,8.0,0.0,0.0,0.0,52.0,71.6,110.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 05:24:58 UTC,7.3,51.4,40.0,1.0,0.0,0.0,29.4,30.0,0.0,17.2,1.0,0.0,16.0,24.1,8.0,0.0,8.0,0.0,0.0,8.0,1.0,51.4,8.0,35.0,0.0,267.2,8.0,8.0,0.0,0.0,0.0,37.0,54.5,110.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 05:25:58 UTC,7.3,51.2,40.0,1.0,0.0,0.0,29.6,30.0,0.0,17.2,1.0,0.0,16.0,24.2,8.0,0.0,8.0,0.0,0.0,8.0,1.0,51.2,8.0,35.0,0.0,244.8,8.0,8.0,0.0,0.0,0.0,33.0,53.1,110.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 05:26:58 UTC,7.3,51.1,40.0,1.0,0.0,0.0,29.8,30.0,0.0,17.2,1.0,0.0,16.0,24.2,8.0,0.0,8.0,0.0,0.0,8.0,1.0,51.0,8.0,35.0,0.0,227.1,8.0,8.0,0.0,0.0,0.0,33.0,52.5,110.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 05:27:58 UTC,7.3,50.9,40.0,1.0,0.0,0.0,30.0,30.0,0.0,17.2,1.0,0.0,16.0,24.3,8.0,0.0,8.0,0.0,0.0,8.0,1.0,50.9,8.0,35.0,0.0,212.6,8.0,8.0,0.0,0.0,0.0,33.0,52.4,110.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 05:28:58 UTC,7.3,50.8,40.0,1.0,0.0,0.0,30.2,30.0,0.0,17.2,1.0,0.0,16.0,24.3,8.0,0.0,8.0,0.0,0.0,8.0,1.0,50.8,8.0,35.0,0.0,200.0,8.0,8.0,0.0,0.0,0.0,32.0,52.8,110.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 05:29:58 UTC,7.3,50.6,40.0,1.0,0.0,0.0,30.2,30.0,0.0,17.2,1.0,0.0,16.0,24.4,8.0,0.0,8.0,0.0,0.0,8.0,1.0,50.6,8.0,35.0,0.0,189.1,8.0,8.0,0.0,0.0,0.0,32.0,52.5,110.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 05:30:58 UTC,7.3,50.4,40.0,1.0,0.0,0.0,30.3,30.0,0.0,17.2,1.0,0.0,16.0,24.4,8.0,0.0,8.0,0.0,0.0,8.0,1.0,50.4,8.0,35.0,0.0,179.7,8.0,8.0,0.0,0.0,0.0,32.0,52.4,110.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 05:31:58 UTC,7.3,50.3,40.0,1.0,0.0,0.0,30.4,30.0,0.0,17.2,1.0,0.0,16.0,24.4,8.0,0.0,8.0,0.0,0.0,8.0,1.0,50.3,8.0,35.0,0.0,171.3,8.0,8.0,0.0,0.0,0.0,32.0,52.7,110.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 05:32:58 UTC,7.3,50.1,40.0,1.0,0.0,0.0,30.6,30.0,0.0,17.2,1.0,0.0,16.0,24.5,8.0,0.0,8.0,0.0,0.0,8.0,1.0,50.1,8.0,35.0,0.0,163.8,8.0,8.0,0.0,0.0,0.0,32.0,52.6,110.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 05:33:58 UTC,7.3,49.8,40.0,1.0,0.0,0.0,30.6,30.0,0.0,17.2,1.0,0.0,16.0,24.5,8.0,0.0,8.0,0.0,0.0,8.0,1.0,49.8,8.0,35.0,0.0,157.0,8.0,8.0,0.0,0.0,0.0,32.0,52.4,110.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 05:34:58 UTC,7.3,49.6,40.0,1.0,0.0,0.0,30.6,30.0,0.0,17.2,1.0,0.0,16.0,24.6,8.0,0.0,8.0,0.0,0.0,8.0,1.0,49.6,8.0,35.0,0.0,150.9,8.0,8.0,0.0,0.0,0.0,32.0,52.3,110.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 05:35:58 UTC,7.3,49.4,40.0,1.0,0.0,0.0,30.6,30.0,0.0,17.2,1.0,0.0,16.0,24.6,8.0,0.0,8.0,0.0,0.0,8.0,1.0,49.4,8.0,35.0,0.0,145.2,8.0,8.0,0.0,0.0,0.0,32.0,52.6,110.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 05:36:58 UTC,7.3,49.2,40.0,1.0,0.0,0.0,30.7,30.0,0.0,17.2,1.0,0.0,16.0,24.6,8.0,0.0,8.0,0.0,0.0,8.0,1.0,49.2,8.0,35.0,0.0,140.1,8.0,8.0,0.0,0.0,0.0,32.0,52.5,110.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 05:37:58 UTC,7.3,49.0,40.0,1.0,0.0,0.0,30.7,30.0,0.0,17.2,1.0,0.0,16.0,24.7,8.0,0.0,8.0,0.0,0.0,8.0,1.0,49.0,8.0,35.0,0.0,135.3,8.0,8.0,0.0,0.0,0.0,32.0,52.3,110.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 05:38:58 UTC,7.3,48.8,40.0,1.0,0.0,0.0,30.7,30.0,0.0,17.2,1.0,0.0,16.0,24.8,8.0,0.0,8.0,0.0,0.0,8.0,1.0,48.8,8.0,35.0,0.0,131.0,8.0,8.0,0.0,0.0,0.0,32.0,52.7,110.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 05:39:58 UTC,7.3,48.6,40.0,1.0,0.0,0.0,30.6,30.0,0.0,17.2,1.0,0.0,16.0,24.8,8.0,0.0,8.0,0.0,0.0,8.0,1.0,48.6,8.0,35.0,0.0,126.9,8.0,8.0,0.0,0.0,0.0,31.0,52.3,110.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 05:40:58 UTC,7.2,48.4,40.0,1.0,0.0,0.0,30.6,30.0,0.0,17.2,1.0,0.0,16.0,24.9,8.0,0.0,8.0,0.0,0.0,8.0,1.0,48.4,8.0,35.0,0.0,123.0,8.0,8.0,0.0,0.0,0.0,32.0,52.1,110.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 05:41:58 UTC,7.2,48.2,40.0,1.0,0.0,0.0,30.6,30.0,0.0,17.2,1.0,0.0,16.0,25.0,8.0,0.0,8.0,0.0,0.0,8.0,1.0,48.2,8.0,35.0,0.0,119.5,8.0,8.0,0.0,0.0,0.0,32.0,52.7,110.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 05:42:58 UTC,7.2,47.9,40.0,1.0,0.0,0.0,30.6,30.0,0.0,17.2,1.0,0.0,16.0,25.0,8.0,0.0,8.0,0.0,0.0,8.0,1.0,47.9,40.0,35.0,0.0,116.0,8.0,8.0,0.0,0.0,0.0,31.0,52.3,110.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 05:43:58 UTC,7.2,47.7,40.0,1.0,0.0,0.0,30.5,30.0,0.0,17.2,1.0,0.0,16.0,25.0,8.0,0.0,8.0,0.0,0.0,8.0,1.0,47.7,40.0,35.0,0.0,112.9,8.0,8.0,0.0,0.0,0.0,31.0,52.0,110.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 05:44:58 UTC,7.2,47.5,40.0,1.0,0.0,0.0,30.6,30.0,0.0,17.2,1.0,0.0,16.0,25.1,8.0,0.0,8.0,0.0,0.0,8.0,1.0,47.5,40.0,35.0,0.0,110.0,8.0,8.0,0.0,0.0,0.0,32.0,52.7,110.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 05:45:58 UTC,7.2,47.3,40.0,1.0,0.0,0.0,30.5,30.0,0.0,17.2,1.0,0.0,16.0,25.1,8.0,0.0,8.0,0.0,0.0,8.0,1.0,47.3,40.0,35.0,0.0,107.2,8.0,8.0,0.0,0.0,0.0,32.0,52.7,110.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 05:46:58 UTC,7.2,47.1,40.0,1.0,0.0,0.0,30.4,30.0,0.0,17.2,1.0,0.0,16.0,25.1,8.0,0.0,8.0,0.0,0.0,8.0,1.0,47.1,40.0,35.0,0.0,104.4,8.0,8.0,0.0,0.0,0.0,0.0,44.6,110.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 05:47:58 UTC,7.2,46.8,40.0,1.0,0.0,0.0,30.4,30.0,0.0,17.2,1.0,0.0,16.0,25.2,8.0,0.0,8.0,0.0,0.0,8.0,1.0,46.8,40.0,35.0,0.0,102.9,8.0,8.0,0.0,0.0,0.0,0.0,44.7,110.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 05:48:58 UTC,7.2,46.6,40.0,1.0,0.0,0.0,30.3,30.0,0.0,17.2,1.0,0.0,16.0,25.2,8.0,0.0,8.0,0.0,0.0,8.0,1.0,46.6,40.0,35.0,0.0,102.4,8.0,8.0,0.0,0.0,0.0,0.0,44.6,110.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 05:49:58 UTC,7.2,46.3,40.0,1.0,0.0,0.0,30.3,30.0,0.0,17.2,1.0,0.0,16.0,25.2,8.0,0.0,8.0,0.0,0.0,8.0,1.0,46.3,40.0,35.0,0.0,101.4,8.0,8.0,0.0,0.0,0.0,0.0,44.6,110.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 05:50:58 UTC,7.2,46.1,40.0,1.0,0.0,0.0,30.3,30.0,0.0,17.2,1.0,0.0,16.0,25.3,8.0,0.0,8.0,0.0,0.0,8.0,1.0,46.1,40.0,35.0,0.0,100.6,8.0,8.0,0.0,0.0,0.0,0.0,44.6,110.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 05:51:58 UTC,7.2,45.8,40.0,1.0,0.0,0.0,30.2,30.0,0.0,17.2,1.0,0.0,16.0,25.3,8.0,0.0,8.0,0.0,0.0,8.0,1.0,45.8,40.0,35.0,0.0,99.7,8.0,8.0,0.0,0.0,0.0,0.0,44.6,110.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 05:52:58 UTC,7.2,45.7,40.0,1.0,0.0,0.0,30.1,30.0,0.0,17.2,1.0,0.0,16.0,25.3,8.0,0.0,8.0,0.0,0.0,8.0,1.0,45.7,40.0,35.0,0.0,98.7,8.0,8.0,0.0,0.0,0.0,0.0,44.6,110.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 05:53:58 UTC,7.2,45.4,40.0,1.0,0.0,0.0,30.1,30.0,0.0,17.2,1.0,0.0,16.0,25.3,8.0,0.0,8.0,0.0,0.0,8.0,1.0,45.4,40.0,35.0,0.0,97.8,8.0,8.0,0.0,0.0,0.0,0.0,44.6,110.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 05:54:58 UTC,7.2,45.2,40.0,1.0,0.0,0.0,30.1,30.0,0.0,17.2,1.0,0.0,16.0,25.4,8.0,0.0,8.0,0.0,0.0,8.0,1.0,45.2,40.0,35.0,0.0,96.6,8.0,8.0,0.0,0.0,0.0,0.0,44.6,110.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 05:55:58 UTC,7.2,45.0,40.0,1.0,0.0,0.0,30.0,30.0,0.0,17.2,1.0,0.0,16.0,25.3,8.0,0.0,8.0,0.0,0.0,8.0,1.0,45.0,40.0,35.0,0.0,95.4,8.0,8.0,0.0,0.0,0.0,0.0,44.6,110.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 05:56:58 UTC,7.2,44.8,40.0,1.0,0.0,0.0,29.9,30.0,0.0,17.2,1.0,0.0,16.0,25.4,8.0,0.0,8.0,0.0,0.0,8.0,1.0,44.8,40.0,35.0,0.0,94.3,8.0,8.0,0.0,0.0,0.0,0.0,44.5,110.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 05:57:58 UTC,7.2,44.6,40.0,1.0,0.0,0.0,29.8,30.0,0.0,17.2,1.0,0.0,16.0,25.4,8.0,0.0,8.0,0.0,0.0,8.0,1.0,44.6,40.0,35.0,0.0,93.2,8.0,8.0,0.0,0.0,0.0,0.0,44.5,110.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 05:58:58 UTC,7.2,44.4,40.0,1.0,0.0,0.0,29.8,30.0,0.0,17.2,1.0,0.0,16.0,25.4,8.0,0.0,8.0,0.0,0.0,8.0,1.0,44.4,40.0,35.0,0.0,91.9,8.0,8.0,0.0,0.0,0.0,0.0,44.5,110.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 05:59:58 UTC,7.2,44.2,40.0,1.0,0.0,0.0,29.8,30.0,0.0,17.2,1.0,0.0,16.0,25.4,8.0,0.0,8.0,0.0,0.0,8.0,1.0,44.2,40.0,35.0,0.0,90.6,8.0,8.0,0.0,0.0,0.0,0.0,44.5,110.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 06:00:58 UTC,7.2,43.9,40.0,1.0,0.0,0.0,29.7,30.0,0.0,17.2,1.0,0.0,16.0,25.4,8.0,0.0,8.0,0.0,0.0,8.0,1.0,43.9,40.0,35.0,0.0,89.1,8.0,8.0,0.0,0.0,0.0,0.0,44.5,110.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 06:01:58 UTC,7.2,43.7,40.0,1.0,0.0,0.0,29.6,30.0,0.0,17.2,1.0,0.0,16.0,25.4,8.0,0.0,8.0,0.0,0.0,8.0,1.0,43.7,40.0,35.0,0.0,88.0,8.0,8.0,0.0,0.0,0.0,0.0,44.6,110.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 06:02:58 UTC,7.2,43.5,40.0,1.0,0.0,0.0,29.5,30.0,0.0,17.2,1.0,0.0,16.0,25.4,8.0,0.0,8.0,0.0,0.0,8.0,1.0,43.5,40.0,35.0,0.0,86.8,8.0,8.0,0.0,0.0,0.0,0.0,44.5,110.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 06:03:58 UTC,7.2,43.3,40.0,1.0,0.0,0.0,29.5,30.0,0.0,17.2,1.0,0.0,16.0,25.5,8.0,0.0,8.0,0.0,0.0,8.0,1.0,43.3,40.0,35.0,0.0,85.4,8.0,8.0,0.0,0.0,0.0,0.0,44.5,110.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
