Datum ;Zeit ;AT [°C];KT Ist [°C];KT Soll [°C];BR ;Sperrzeit ;PE1_BR1 ;HK1 VL Ist[°C];HK1 VL Soll[°C];HK1 RT Ist[°C];HK1 RT Soll[°C];HK1 Pumpe;HK1 Mischer;HK1 Status;HK2 VL Ist[°C];HK2 VL Soll[°C];HK2 RT Ist[°C];HK2 RT Soll[°C];HK2 Pumpe;HK2 Mischer;HK2 Status;Zubrp1 Pumpe;PE1 KT[°C];PE1 KT_SOLL[°C];PE1 UW Freigabe[°C];PE1 Modulation[%];PE1 FRT Ist[°C];PE1 FRT Soll[°C];PE1 FRT End[°C];PE1 Einschublaufzeit[zs];PE1 Pausenzeit[zs];PE1 Luefterdrehzahl[%];PE1 Saugzugdrehzahl[%];PE1 Unterdruck Ist[EH];PE1 Unterdruck Soll[EH];PE1 Status;PE1 Motor ES;PE1 Motor RA;PE1 Motor RES1;PE1 Motor TURBINE;PE1 Motor ZUEND;PE1 Motor UW[%];PE1 Motor AV;PE1 Motor RES2;PE1 Motor MA;PE1 Motor RM;PE1 Motor SM;PE1 CAP RA;PE1 CAP ZB;PE1 AK;PE1 Saug-Int[min];PE1 DigIn1;PE1 DigIn2;Fehler1 ;Fehler2 ;Fehler3 ;
10.12.2020;05:31:24;2,1;39,8;40,0;1;0;0;30,3;34,5;0,0;17,0;0;-1;8208;23,1;8,0;0,0;8,0;0;0;8;0;39,8;40,0;35,0;0;94,6;8,0;8,0;0,00;0,00;0;26;52,2;110,0;5;0;0;0;0;0;97;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;05:32:24;2,1;39,9;40,0;1;0;0;30,0;34,5;0,0;17,0;1;-1;16;23,2;8,0;0,0;8,0;0;0;8;1;39,9;40,0;35,0;0;91,8;8,0;8,0;0,00;0,00;0;26;52,0;110,0;5;0;0;0;0;0;98;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;05:33:24;2,2;39,3;40,0;1;0;0;28,8;34,4;0,0;17,0;1;0;16;23,2;8,0;0,0;8,0;0;0;8;1;39,3;40,0;35,0;0;89,0;8,0;8,0;0,00;0,00;0;26;52,5;110,0;5;0;0;0;0;0;90;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;05:34:24;2,2;39,0;40,0;1;0;0;28,2;34,4;0,0;17,0;1;0;16;23,3;8,0;0,0;8,0;0;0;8;1;39,0;40,0;35,0;0;86,6;8,0;8,0;0,00;0,00;0;26;52,4;110,0;5;0;0;0;0;0;86;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;05:35:24;2,2;39,0;40,0;1;0;0;27,6;34,4;0,0;17,0;0;-1;8208;23,2;8,0;0,0;8,0;0;0;8;0;39,0;40,0;35,0;0;84,3;8,0;8,0;0,00;0,00;0;0;43,4;110,0;99;0;0;0;0;0;86;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;05:36:24;2,2;39,1;40,0;1;0;0;27,2;34,4;0,0;17,0;0;-1;8208;23,3;8,0;0,0;8,0;0;0;8;0;39,1;40,0;35,0;0;83,3;8,0;8,0;0,00;0,00;0;0;43,3;110,0;99;0;0;0;0;0;87;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;05:37:24;2,2;39,3;40,0;1;0;0;26,9;34,4;0,0;17,0;0;-1;8208;23,3;8,0;0,0;8,0;0;0;8;0;39,3;40,0;35,0;0;82,9;8,0;8,0;0,00;0,00;0;0;43,4;110,0;99;0;0;0;0;0;90;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;05:38:24;2,2;39,5;40,0;1;0;0;26,7;34,4;0,0;17,0;0;-1;8208;23,4;8,0;0,0;8,0;0;0;8;0;39,5;40,0;35,0;0;82,4;8,0;8,0;0,00;0,00;0;0;43,3;110,0;99;0;0;0;0;0;93;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;05:39:24;2,2;39,7;40,0;1;0;0;26,5;34,4;0,0;17,0;0;-1;8208;23,4;8,0;0,0;8,0;0;0;8;0;39,7;40,0;35,0;0;81,8;8,0;8,0;0,00;0,00;0;0;43,3;110,0;99;0;0;0;0;0;95;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;05:40:24;2,2;39,9;40,0;1;0;0;26,4;34,4;0,0;17,0;0;-1;8208;23,5;8,0;0,0;8,0;0;0;8;0;39,9;40,0;35,0;0;81,2;8,0;8,0;0,00;0,00;0;0;43,3;110,0;99;0;0;0;0;0;98;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;05:41:24;2,2;39,8;40,0;1;0;0;26,2;34,4;0,0;17,0;1;-1;16;23,5;8,0;0,0;8,0;1;-1;4104;1;39,8;40,0;35,0;0;80,6;8,0;8,0;0,00;0,00;0;0;43,3;110,0;99;0;0;0;0;0;97;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;05:42:24;2,2;39,3;40,0;1;0;0;25,7;34,4;0,0;17,0;1;0;16;23,6;8,0;0,0;8,0;1;-1;4104;1;39,3;40,0;35,0;0;80,0;8,0;8,0;0,00;0,00;0;0;43,3;110,0;99;0;0;0;0;0;90;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;05:43:24;2,2;39,0;40,0;1;0;0;25,3;34,4;0,0;17,0;1;0;16;23,7;8,0;0,0;8,0;1;-1;4104;1;39,0;40,0;35,0;0;79,3;8,0;8,0;0,00;0,00;0;0;43,3;110,0;99;0;0;0;0;0;86;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;05:44:24;2,2;39,0;40,0;1;0;0;25,1;34,4;0,0;17,0;1;0;16;23,8;8,0;0,0;8,0;1;-1;4104;1;39,0;40,0;35,0;0;78,6;8,0;8,0;0,00;0,00;0;0;43,3;110,0;99;0;0;0;0;0;86;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;05:45:24;2,2;39,0;40,0;1;0;0;24,9;34,4;0,0;17,0;1;0;16;24,0;8,0;0,0;8,0;1;-1;4104;1;39,0;40,0;35,0;0;77,6;8,0;8,0;0,00;0,00;0;0;43,3;110,0;99;0;0;0;0;0;86;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;05:46:24;2,2;39,0;40,0;1;0;0;24,7;34,4;0,0;17,0;1;0;16;24,2;8,0;0,0;8,0;0;-1;8;1;39,0;40,0;35,0;0;76,8;8,0;8,0;0,00;0,00;0;0;43,1;110,0;99;0;0;0;0;0;86;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;05:47:24;2,2;39,0;40,0;1;0;0;24,5;34,4;0,0;17,0;1;0;16;24,0;8,0;0,0;8,0;0;-1;8;1;39,0;40,0;35,0;0;75,9;8,0;8,0;0,00;0,00;0;0;43,2;110,0;99;0;0;0;0;0;86;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;05:48:24;2,2;39,0;40,0;1;0;0;24,3;34,4;0,0;17,0;0;-1;8208;24,1;8,0;0,0;8,0;0;-1;8;0;39,0;40,0;35,0;0;75,0;8,0;8,0;0,00;0,00;0;0;43,2;110,0;99;0;0;0;0;0;86;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;05:49:24;2,2;39,1;40,0;1;0;0;24,2;34,4;0,0;17,0;0;-1;8208;24,1;8,0;0,0;8,0;0;-1;8;0;39,1;40,0;35,0;0;74,1;8,0;8,0;0,00;0,00;0;0;43,1;110,0;99;0;0;0;0;0;87;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;05:50:24;2,2;39,1;40,0;1;0;0;24,0;34,4;0,0;17,0;0;-1;8208;24,1;8,0;0,0;8,0;0;-1;8;0;39,1;40,0;35,0;0;73,3;8,0;8,0;0,00;0,00;0;0;43,2;110,0;99;0;0;0;0;0;87;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;05:51:24;2,2;39,3;40,0;1;0;0;23,8;34,4;0,0;17,0;0;-1;8208;24,2;8,0;0,0;8,0;0;-1;8;0;39,3;40,0;35,0;0;72,4;8,0;8,0;0,00;0,00;0;0;43,2;110,0;99;0;0;0;0;0;90;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;05:52:24;2,2;39,4;40,0;1;0;0;23,7;34,4;0,0;17,0;0;-1;8208;24,3;8,0;0,0;8,0;0;-1;8;0;39,4;40,0;35,0;0;71,5;8,0;8,0;0,00;0,00;0;0;43,2;110,0;99;0;0;0;0;0;91;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;05:53:24;2,2;39,6;40,0;1;0;0;23,6;34,4;0,0;17,0;0;-1;8208;24,3;8,0;0,0;8,0;0;-1;8;0;39,6;40,0;35,0;0;70,7;8,0;8,0;0,00;0,00;0;0;43,2;110,0;99;0;0;0;0;0;94;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;05:54:24;2,2;39,6;40,0;1;0;0;23,5;34,4;0,0;17,0;0;-1;8208;24,3;8,0;0,0;8,0;0;-1;8;0;39,6;40,0;35,0;0;69,9;8,0;8,0;0,00;0,00;0;0;43,1;110,0;99;0;0;0;0;0;94;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;05:55:24;2,2;39,7;40,0;1;0;0;23,4;34,4;0,0;17,0;0;-1;8208;24,3;8,0;0,0;8,0;0;-1;8;0;39,7;40,0;35,0;0;69,2;8,0;8,0;0,00;0,00;0;0;43,1;110,0;99;0;0;0;0;0;95;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;05:56:24;2,2;39,8;40,0;1;0;0;23,3;34,4;0,0;17,0;0;-1;8208;24,2;8,0;0,0;8,0;0;-1;8;0;39,8;40,0;35,0;0;68,5;8,0;8,0;0,00;0,00;0;0;43,0;110,0;99;0;0;0;0;0;97;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;05:57:24;2,2;39,9;40,0;1;0;0;23,3;34,4;0,0;17,0;0;-1;8208;24,2;8,0;0,0;8,0;0;-1;8;0;39,9;40,0;35,0;0;67,6;8,0;8,0;0,00;0,00;0;0;43,0;110,0;99;0;0;0;0;0;98;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;05:58:24;2,2;39,8;40,0;1;0;0;23,2;34,4;0,0;17,0;1;-1;16;24,2;8,0;0,0;8,0;0;-1;8;1;39,8;40,0;35,0;0;67,0;8,0;8,0;0,00;0,00;0;0;43,1;110,0;99;0;0;0;0;0;97;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;05:59:24;2,2;39,3;40,0;1;0;0;23,2;34,4;0,0;17,0;1;0;16;24,1;8,0;0,0;8,0;0;-1;8;1;39,3;40,0;35,0;0;66,2;8,0;8,0;0,00;0,00;0;0;43,0;110,0;99;0;0;0;0;0;90;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;06:00:24;2,2;38,9;40,0;1;0;0;23,1;34,4;0,0;17,0;0;-1;8208;24,1;8,0;0,0;8,0;0;-1;8;0;39,0;40,0;35,0;0;65,4;8,0;8,0;0,00;0,00;0;0;43,1;110,0;99;0;0;0;0;0;86;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;06:01:24;2,2;39,0;40,0;1;0;0;23,0;34,4;0,0;17,0;0;-1;8208;24,0;8,0;0,0;8,0;0;-1;8;0;39,0;40,0;35,0;0;64,8;8,0;8,0;0,00;0,00;0;0;43,0;110,0;99;0;0;0;0;0;86;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;06:02:24;2,2;39,1;40,0;1;0;0;22,9;34,4;0,0;17,0;0;-1;8208;23,9;8,0;0,0;8,0;0;-1;8;0;39,1;40,0;35,0;0;64,1;8,0;8,0;0,00;0,00;0;0;43,1;110,0;99;0;0;0;0;0;87;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;06:03:24;2,2;39,2;40,0;1;0;0;22,8;34,4;0,0;17,0;0;-1;8208;23,9;8,0;0,0;8,0;0;-1;8;0;39,2;40,0;35,0;0;63,3;8,0;8,0;0,00;0,00;0;0;43,0;110,0;99;0;0;0;0;0;88;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;06:04:24;2,2;39,2;40,0;1;0;0;22,8;34,4;0,0;17,0;0;-1;8208;23,9;8,0;0,0;8,0;0;0;8;0;39,2;40,0;35,0;0;62,9;8,0;8,0;0,00;0,00;0;0;43,0;110,0;99;0;0;0;0;0;88;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;06:05:24;2,2;39,3;40,0;1;0;0;22,7;34,4;0,0;17,0;0;-1;8208;23,8;8,0;0,0;8,0;0;0;8;0;39,3;40,0;35,0;0;62,2;8,0;8,0;0,00;0,00;0;0;43,0;110,0;99;0;0;0;0;0;90;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;06:06:24;2,2;39,4;40,0;1;0;0;22,6;34,4;0,0;17,0;0;-1;8208;23,8;8,0;0,0;8,0;0;0;8;0;39,4;40,0;35,0;0;61,6;8,0;8,0;0,00;0,00;0;0;43,0;110,0;99;0;0;0;0;0;91;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;06:07:24;2,2;39,4;40,0;1;0;0;22,5;34,4;0,0;17,0;0;-1;8208;23,7;8,0;0,0;8,0;0;0;8;0;39,4;40,0;35,0;0;61,1;8,0;8,0;0,00;0,00;0;0;43,0;110,0;99;0;0;0;0;0;91;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;06:08:24;2,2;39,4;40,0;1;0;0;22,4;34,4;0,0;17,0;0;-1;8208;23,7;8,0;0,0;8,0;0;0;8;0;39,4;40,0;35,0;0;60,6;8,0;8,0;0,00;0,00;0;0;42,9;110,0;99;0;0;0;0;0;91;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;06:09:24;2,2;39,5;40,0;1;0;0;22,4;34,4;0,0;17,0;0;-1;8208;23,6;8,0;0,0;8,0;0;0;8;0;39,5;40,0;35,0;0;60,0;8,0;8,0;0,00;0,00;0;0;42,9;110,0;99;0;0;0;0;0;93;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;06:10:24;2,2;39,5;40,0;1;0;0;22,3;34,4;0,0;17,0;0;-1;8208;23,6;8,0;0,0;8,0;0;0;8;0;39,5;40,0;35,0;0;59,4;8,0;8,0;0,00;0,00;0;0;42,9;110,0;99;0;0;0;0;0;93;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;06:11:24;2,2;39,6;40,0;1;0;0;22,2;34,4;0,0;17,0;0;-1;8208;23,5;8,0;0,0;8,0;0;0;8;0;39,6;40,0;35,0;0;58,9;8,0;8,0;0,00;0,00;0;0;43,0;110,0;99;0;0;0;0;0;94;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;06:12:24;2,2;39,6;40,0;1;0;0;22,1;34,4;0,0;17,0;0;-1;8208;23,4;8,0;0,0;8,0;0;0;8;0;39,6;40,0;35,0;0;58,5;8,0;8,0;0,00;0,00;0;0;42,9;110,0;99;0;0;0;0;0;94;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;06:13:24;2,2;39,6;40,0;1;0;0;22,2;34,4;0,0;17,0;0;-1;8208;23,4;8,0;0,0;8,0;0;0;8;0;39,6;40,0;35,0;0;58,0;8,0;8,0;0,00;0,00;0;0;42,9;110,0;99;0;0;0;0;0;94;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;06:14:24;2,2;39,6;40,0;1;0;0;22,1;34,4;0,0;17,0;0;-1;8208;23,4;8,0;0,0;8,0;0;0;8;0;39,6;40,0;35,0;0;57,5;8,0;8,0;0,00;0,00;0;0;42,8;110,0;99;0;0;0;0;0;94;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;06:15:24;2,2;39,7;40,0;1;0;0;22,0;34,4;0,0;17,0;0;-1;8208;23,2;8,0;0,0;8,0;0;0;8;0;39,7;40,0;35,0;0;57,0;8,0;8,0;0,00;0,00;0;0;42,9;110,0;99;0;0;0;0;0;95;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;06:16:24;2,2;39,6;40,0;1;0;0;22,0;34,4;0,0;17,0;0;-1;8208;23,2;8,0;0,0;8,0;0;0;8;0;39,6;40,0;35,0;0;56,6;8,0;8,0;0,00;0,00;0;0;42,8;110,0;99;0;0;0;0;0;94;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;06:17:24;2,2;39,7;40,0;1;0;0;21,9;34,4;0,0;17,0;0;-1;8208;23,1;8,0;0,0;8,0;0;0;8;0;39,7;40,0;35,0;0;56,1;8,0;8,0;0,00;0,00;0;0;42,8;110,0;99;0;0;0;0;0;95;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;06:18:24;2,2;39,7;40,0;1;0;0;21,9;34,4;0,0;17,0;0;0;8208;23,1;8,0;0,0;8,0;0;0;8;0;39,7;40,0;35,0;0;55,8;8,0;8,0;0,00;0,00;0;0;42,8;110,0;99;0;0;0;0;0;95;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;06:19:24;2,2;39,7;40,0;1;0;0;21,8;34,4;0,0;17,0;0;0;8208;23,1;8,0;0,0;8,0;0;0;8;0;39,7;40,0;35,0;0;55,5;8,0;8,0;0,00;0,00;0;0;42,8;110,0;99;0;0;0;0;0;95;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;06:20:24;2,2;39,7;40,0;1;0;0;21,8;34,4;0,0;17,0;0;0;8208;23,0;8,0;0,0;8,0;0;0;8;0;39,7;40,0;35,0;0;55,1;8,0;8,0;0,00;0,00;0;0;42,8;110,0;99;0;0;0;0;0;95;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;06:21:24;2,2;39,7;40,0;1;0;0;21,7;34,4;0,0;17,0;0;0;8208;22,9;8,0;0,0;8,0;0;0;8;0;39,7;40,0;35,0;0;54,8;8,0;8,0;0,00;0,00;0;0;42,8;110,0;99;0;0;0;0;0;95;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;06:22:24;2,2;39,7;40,0;1;0;0;21,7;34,4;0,0;17,0;0;0;8208;22,8;8,0;0,0;8,0;0;0;8;0;39,7;40,0;35,0;0;54,3;8,0;8,0;0,00;0,00;0;0;42,8;110,0;99;0;0;0;0;0;95;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;06:23:24;2,2;39,7;40,0;1;0;0;21,7;34,4;0,0;17,0;0;0;8208;22,8;8,0;0,0;8,0;0;0;8;0;39,7;40,0;35,0;0;53,9;8,0;8,0;0,00;0,00;0;0;42,7;110,0;99;0;0;0;0;0;95;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;06:24:24;2,2;39,7;40,0;1;0;0;21,6;34,4;0,0;17,0;0;0;8208;22,7;8,0;0,0;8,0;0;0;8;0;39,7;40,0;35,0;0;53,6;8,0;8,0;0,00;0,00;0;0;42,8;110,0;99;0;0;0;0;0;95;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;06:25:24;2,2;39,7;40,0;1;0;0;21,6;34,4;0,0;17,0;0;0;8208;22,7;8,0;0,0;8,0;0;0;8;0;39,7;40,0;35,0;0;53,3;8,0;8,0;0,00;0,00;0;0;42,8;110,0;99;0;0;0;0;0;95;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;06:26:24;2,2;39,7;40,0;1;0;0;21,5;34,4;0,0;17,0;0;0;8208;22,6;8,0;0,0;8,0;0;0;8;0;39,7;40,0;35,0;0;53,1;8,0;8,0;0,00;0,00;0;0;42,8;110,0;99;0;0;0;0;0;95;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;06:27:24;2,2;39,7;40,0;1;0;0;21,5;34,4;0,0;17,0;0;0;8208;22,6;8,0;0,0;8,0;0;0;8;0;39,7;40,0;35,0;0;52,8;8,0;8,0;0,00;0,00;0;0;42,7;110,0;99;0;0;0;0;0;95;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;06:28:24;2,3;39,7;40,0;1;0;0;21,3;34,3;0,0;17,0;0;0;8208;22,4;8,0;0,0;8,0;0;0;8;0;39,7;40,0;35,0;0;52,4;8,0;8,0;0,00;0,00;0;0;42,7;110,0;99;0;0;0;0;0;95;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;06:29:24;2,3;39,8;40,0;1;0;0;21,4;34,3;0,0;17,0;0;0;8208;22,5;8,0;0,0;8,0;0;0;8;0;39,8;40,0;35,0;0;52,1;8,0;8,0;0,00;0,00;0;0;42,8;110,0;99;0;0;0;0;0;97;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;06:30:24;2,3;39,7;40,0;1;0;0;21,3;34,3;0,0;17,0;0;0;8208;22,4;8,0;0,0;8,0;0;0;8;0;39,7;40,0;35,0;0;51,9;8,0;8,0;0,00;0,00;0;0;42,8;110,0;99;0;0;0;0;0;95;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;06:31:24;2,3;39,8;40,0;1;0;0;21,3;34,3;0,0;17,0;0;0;8208;22,3;8,0;0,0;8,0;0;0;8;0;39,8;40,0;35,0;0;51,6;8,0;8,0;0,00;0,00;0;0;42,7;110,0;99;0;0;0;0;0;97;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;06:32:24;2,3;39,7;40,0;1;0;0;21,2;34,3;0,0;17,0;0;0;8208;22,2;8,0;0,0;8,0;0;0;8;0;39,7;40,0;35,0;0;51,3;8,0;8,0;0,00;0,00;0;0;42,7;110,0;99;0;0;0;0;0;95;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;06:33:24;2,3;39,7;40,0;1;0;0;21,2;34,3;0,0;17,0;0;0;8208;22,2;8,0;0,0;8,0;0;0;8;0;39,7;40,0;35,0;0;51,0;8,0;8,0;0,00;0,00;0;0;42,7;110,0;99;0;0;0;0;0;95;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;06:34:24;2,3;39,7;40,0;1;0;0;21,2;34,3;0,0;17,0;0;0;8208;22,2;8,0;0,0;8,0;0;0;8;0;39,7;40,0;35,0;0;50,8;8,0;8,0;0,00;0,00;0;0;42,7;110,0;99;0;0;0;0;0;95;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;06:35:24;2,3;39,7;40,0;1;0;0;21,1;34,3;0,0;17,0;0;0;8208;22,1;8,0;0,0;8,0;0;0;8;0;39,7;40,0;35,0;0;50,5;8,0;8,0;0,00;0,00;0;0;42,7;110,0;99;0;0;0;0;0;95;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;06:36:24;2,3;39,7;40,0;1;0;0;21,1;34,3;0,0;17,0;0;0;8208;22,1;8,0;0,0;8,0;0;0;8;0;39,7;40,0;35,0;0;50,2;8,0;8,0;0,00;0,00;0;0;42,8;110,0;99;0;0;0;0;0;95;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;06:37:24;2,3;39,7;40,0;1;0;0;21,0;34,3;0,0;17,0;0;0;8208;22,0;8,0;0,0;8,0;0;0;8;0;39,7;40,0;35,0;0;50,0;8,0;8,0;0,00;0,00;0;0;42,7;110,0;99;0;0;0;0;0;95;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;06:38:24;2,3;39,7;40,0;1;0;0;21,0;34,3;0,0;17,0;0;0;8208;21,9;8,0;0,0;8,0;0;0;8;0;39,7;40,0;35,0;0;49,7;8,0;8,0;0,00;0,00;0;0;42,7;110,0;99;0;0;0;0;0;95;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;06:39:24;2,3;39,7;40,0;1;0;0;20,9;34,3;0,0;17,0;0;0;8208;21,9;8,0;0,0;8,0;0;0;8;0;39,7;40,0;35,0;0;49,5;8,0;8,0;0,00;0,00;0;0;42,7;110,0;99;0;0;0;0;0;95;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;06:40:24;2,3;39,7;40,0;1;0;0;20,9;34,3;0,0;17,0;0;0;8208;21,9;8,0;0,0;8,0;0;0;8;0;39,7;40,0;35,0;0;49,3;8,0;8,0;0,00;0,00;0;0;42,7;110,0;99;0;0;0;0;0;95;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;06:41:24;2,3;39,7;40,0;1;0;0;20,8;34,3;0,0;17,0;0;0;8208;21,8;8,0;0,0;8,0;0;0;8;0;39,7;40,0;35,0;0;49,1;8,0;8,0;0,00;0,00;0;0;42,7;110,0;99;0;0;0;0;0;95;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;06:42:24;2,3;39,7;40,0;1;0;0;20,8;34,3;0,0;17,0;0;0;8208;21,7;8,0;0,0;8,0;0;0;8;0;39,7;40,0;35,0;0;48,9;8,0;8,0;0,00;0,00;0;0;42,7;110,0;99;0;0;0;0;0;95;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;06:43:24;2,3;39,7;40,0;1;0;0;20,8;34,3;0,0;17,0;0;0;8208;21,7;8,0;0,0;8,0;0;0;8;0;39,7;40,0;35,0;0;48,7;8,0;8,0;0,00;0,00;0;0;42,7;110,0;99;0;0;0;0;0;95;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;06:44:24;2,3;39,7;40,0;1;0;0;20,7;34,3;0,0;17,0;0;0;8208;21,7;8,0;0,0;8,0;0;0;8;0;39,7;40,0;35,0;0;48,6;8,0;8,0;0,00;0,00;0;0;42,7;110,0;99;0;0;0;0;0;95;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;06:45:24;2,3;39,7;40,0;1;0;0;20,7;34,3;0,0;17,0;0;0;8208;21,6;8,0;0,0;8,0;0;0;8;0;39,7;40,0;35,0;0;48,3;8,0;8,0;0,00;0,00;0;0;42,7;110,0;99;0;0;0;0;0;95;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;06:46:24;2,3;39,7;40,0;1;0;0;20,6;34,3;0,0;17,0;0;0;8208;21,5;8,0;0,0;8,0;1;-1;4104;1;39,7;40,0;35,0;0;48,1;8,0;8,0;0,00;0,00;0;0;42,7;110,0;99;0;0;0;0;0;95;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;06:47:24;2,3;39,0;40,0;1;0;0;20,6;34,3;0,0;17,0;0;0;8208;21,6;8,0;0,0;8,0;1;-1;4104;1;39,0;40,0;35,0;0;48,0;8,0;8,0;0,00;0,00;0;0;42,7;110,0;99;0;0;0;0;0;86;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;06:48:24;2,3;38,4;40,0;1;0;0;20,5;34,3;0,0;17,0;0;0;8208;21,6;8,0;0,0;8,0;1;-1;4104;1;38,4;40,0;35,0;0;47,8;8,0;8,0;0,00;0,00;0;0;42,7;110,0;99;0;0;0;0;0;77;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;06:49:24;2,3;37,7;40,0;1;0;0;20,5;34,3;0,0;17,0;0;0;8208;21,6;8,0;0,0;8,0;1;-1;4104;1;37,7;40,0;35,0;0;47,8;120,0;120,0;0,00;0,00;0;59;114,8;120,0;2;0;0;1;0;1;67;0;0;0;0;0;0;0;0;180;0;0;0;0;0;
